periods,gen 12875,gen 12876,gen 12877,gen 12878,gen 12879,gen 12880,gen 12881,gen 12882,gen 12883,gen 12884,gen 12885,gen 12886,gen 12893,gen 12896,gen 12897,gen 12898,gen 12899,gen 12910,gen 12911,gen 12912,gen 12913,gen 12914,gen 12918,gen 12919,gen 12922,gen 12925,gen 12926,gen 12927,gen 12928,gen 12929,gen 12933,gen 12934,gen 12935,gen 12936,gen 12937,gen 12947,gen 12948,gen 12949,gen 12950,gen 12951,gen 12952,gen 12953,gen 12954,gen 12958,gen 12959,gen 12960,gen 12961,gen 12962,gen 12963,gen 12964,gen 12965,gen 12966,gen 12967,gen 12968,gen 12969,gen 12970,gen 12971,gen 12972,gen 12973,gen 12974,gen 12975,gen 12976,gen 12979,gen 12980,gen 12981,gen 12982,gen 12983,gen 12984,gen 12985,gen 12986,gen 12987,gen 12988,gen 12992,gen 12993,gen 12994,gen 13000,gen 13025,gen 13034,gen 13035,gen 13040,gen 13041,gen 13042,gen 13043,gen 13054,gen 13055,gen 13056,gen 13079,gen 13080,gen 13084,gen 13085,gen 13116,gen 13161,gen 13162,gen 13163,gen 13164,gen 13165,gen 13166,gen 13237,gen 13238,gen 13239,gen 13240,gen 13308,gen 13309,gen 13310,gen 13311,gen 13312,gen 13313,gen 13384,gen 13405
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019999999999953388,0.0,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002000000000066393,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999242846,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004000000000026205,-0.0004000000000026205,-0.0004000000000026205,0.0003399999999942338,0.0003399999999942338,0.0003399999999942338,0.0003399999999942338,0.0,0.0,0.00039999999999906777,-0.0003999999999848569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004000000000061732,0.0004000000000061732,0.0,0.0,-0.00019999999999598117,0.0,0.0,0.0,0.0,0.00039999999999906777,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039999999999995595,0.00019999999999953388,-0.0004000000000008441,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-0.0004000000000008441,0.00019999999999953388,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,-7.105427357601002e-15,0.00039999999999995595,0.0,0.0,0.0,-0.00039999999999995595,0.0,0.00019999999999242846,0.0,0.0003999999999997339,0.0,2.220446049250313e-16,0.0,0.0,-0.00019999999999953388,0.0004000000000008441,0.00019999999999242846,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999963592e-5,7.999999999963592e-5,7.999999999963592e-5,-0.0002600000000114733,-0.0002600000000114733,-0.0002600000000114733,-0.0002600000000114733,0.0,0.0,0.00039999999999906777,-0.00039999999999906777,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,-7.105427357601002e-15,0.00039999999999906777,0.00039999999999906777,-1.4210854715202004e-14,0.0,-0.00039999999999906777,0.0,0.0,-7.105427357601002e-15,0.0,0.00039999999999906777,-1.4210854715202004e-14,0.00039999999999995595,0.0,0.0,8.881784197001252e-16,-0.00019999999999953388,0.0,0.0,0.00039999999999995595,0.0,0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.00039999999999995595,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,-1.4210854715202004e-14,0.00019999999999953388,-0.00039999999999906777,-0.00019999999999953388,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,7.105427357601002e-15
13.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,7.105427357601002e-15,0.0,0.0,0.0,0.0,-0.00039999999999906777,0.0,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.00039999999999995595,0.0,2.220446049250313e-16,0.0,-0.00039999999999995595,0.0,0.00039999999999906777,0.0,0.00039999999999995595,0.0,0.0,4.440892098500626e-16,0.0,-0.00019999999999997797,0.000400000000000178,0.00039999999999906777,1.4210854715202004e-14,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-0.00031999999999998696,-0.00031999999999998696,-0.00031999999999998696,-0.00021999999999877673,-0.00021999999999877673,-0.00021999999999877673,-0.00021999999999877673,0.0,0.0,-0.00019999999999953388,0.0002000000000066393,1.4210854715202004e-14,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,-0.00019999999999242846,-0.00019999999999242846,0.0,7.105427357601002e-15,-0.00039999999999906777,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,-0.00019999999999953388,0.0,0.00039999999999995595,0.0,0.0,0.0,-0.00019999999999997797,0.0,0.0,0.00039999999999995595,0.0,0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.00039999999999995595,0.0,0.0,0.0,0.0,-0.00019999999999953388,0.0004000000000008441,0.00019999999999953388,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,-0.00039999999999906777,0.00019999999999953388,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,-7.105427357601002e-15,0.00039999999999906777,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039999999999906777,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039999999999906777,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,-0.000300000000000189,-0.000300000000000189,-0.000300000000000189,0.00011999999999545707,0.00011999999999545707,0.00011999999999545707,0.00011999999999545707,-3.552713678800501e-15,0.0,0.00019999999999242846,-0.00019999999999953388,-7.105427357601002e-15,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,-3.552713678800501e-15,0.00019999999999953388,0.00019999999999953388,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999953388,-7.105427357601002e-15,0.0,0.0,0.0,2.220446049250313e-16,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,1.7763568394002505e-15,-0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039999999999906777,0.0002000000000030866,0.0,0.0
15.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0002000000000030866,3.552713678800501e-15,0.0,-5.684341886080802e-14,-5.684341886080802e-14,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019999999999953388,0.0,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,3.552713678800501e-15,0.0,0.0,-0.00019999999999953388,0.0,3.552713678800501e-15,0.0,7.105427357601002e-15,0.0,0.0,-0.00020000000000131024,-0.00020000000000131024,-0.00020000000000131024,-0.00043999999999755346,-0.00043999999999755346,-0.00043999999999755346,-0.00043999999999755346,1.7763568394002505e-15,3.552713678800501e-15,-0.0004000000000026205,0.00039999999999906777,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,-0.00039999999999906777,-0.00039999999999906777,0.0,0.0,0.00039999999999906777,7.105427357601002e-15,0.0,3.552713678800501e-15,3.552713678800501e-15,-0.00039999999999906777,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,7.105427357601002e-15,7.105427357601002e-15,0.00040000000000040004,0.00020000000000131024,0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019999999999953388,0.0,0.0,2.842170943040401e-14,2.842170943040401e-14,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999953388,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004000000000026205,-0.0004000000000026205,-0.0004000000000026205,-0.00026000000000436785,-0.00026000000000436785,-0.00026000000000436785,-0.00026000000000436785,0.0,0.0,0.00039999999999906777,-0.00039999999999906777,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0004000000000008441,0.0004000000000008441,0.0,0.0,0.00039999999999906777,0.0,0.0,0.0,-3.552713678800501e-15,0.0004000000000008441,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,8.881784197001252e-16,-0.0004000000000026205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039999999999995595,0.00020000000000131024,0.0,0.0
17.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,-1.7763568394002505e-15,-0.00019999999999953388,-1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.00019999999999953388,-3.552713678800501e-15,-7.105427357601002e-15,0.0,-0.00019999999999953388,0.0,0.00019999999999953388,0.0,0.00019999999999953388,0.0,0.0,0.0,-1.7763568394002505e-15,0.00039999999999551505,0.00019999999999953388,0.00019999999999775753,0.0,-1.7763568394002505e-15,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,0.0003399999999942338,0.0003399999999942338,0.0003399999999942338,0.0003399999999942338,0.0003399999999942338,0.0003399999999942338,0.0003399999999942338,0.0,-1.7763568394002505e-15,0.00039999999999906777,-0.00039999999999906777,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0004000000000008441,0.0004000000000008441,0.0,-1.7763568394002505e-15,-0.00019999999999953388,-3.552713678800501e-15,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,0.0004000000000008441,0.0,0.00019999999999953388,0.0,0.0,0.0,0.00039999999999906777,0.0,-1.7763568394002505e-15,0.00019999999999953388,0.0,0.00019999999999953388,0.0,0.0,-7.105427357601002e-15,0.0,0.0,-1.7763568394002505e-15,0.00019999999999953388,0.0,-2.220446049250313e-16,0.0,0.0,-0.00039999999999995595,-0.00019999999999997797,0.00039999999999906777,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,-0.00019999999999997797,-0.00039999999999995595,0.0,0.0
18.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999953388,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.00039999999999551505,0.00039999999999551505,0.00039999999999551505,3.999999999848569e-5,3.999999999848569e-5,3.999999999848569e-5,3.999999999848569e-5,0.0,0.0,0.00039999999999906777,-0.00039999999999906777,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0004000000000008441,0.0004000000000008441,3.552713678800501e-15,0.0,-0.00019999999999997797,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0004000000000008441,3.552713678800501e-15,0.0,0.0,-3.552713678800501e-15,0.0,-7.105427357601002e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003999999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020000000000131024,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019999999999953388,0.0,0.0,0.0,0.0002000000000030866,0.0,-0.00019999999999953388,3.552713678800501e-15,-0.00019999999999953388,0.0,1.7763568394002505e-15,0.0,0.0,-0.00039999999999906777,-0.00019999999999242846,-0.00020000000000131024,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,-0.0003399999999942338,-0.0003399999999942338,-0.0003399999999942338,0.00035999999999702936,0.00035999999999702936,0.00035999999999702936,0.00035999999999702936,-1.7763568394002505e-15,0.0,-0.0004000000000026205,0.0004000000000026205,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-0.00039999999999906777,-0.00039999999999906777,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,-0.00039999999999906777,0.0,-0.00019999999999953388,0.0,0.0,7.105427357601002e-15,-0.00039999999999906777,0.0,3.552713678800501e-15,-0.00019999999999953388,0.0,-0.00019999999999953388,0.0,-7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,3.552713678800501e-15,-0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039999999999995595,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,-0.0004000000000132786,-1.4210854715202004e-14,0.0,0.0,0.00039999999999906777,0.0,-0.0004000000000008441,0.0,-0.0004000000000026205,0.0,0.0,-5.551115123125783e-17,-8.881784197001252e-16,0.00019999999999242846,-0.00039999999999906777,-0.0004000000000008441,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,-0.00048000000001025,-0.00048000000001025,-0.00048000000001025,-0.0001800000000020674,-0.0001800000000020674,-0.0001800000000020674,-0.0001800000000020674,0.0,-8.881784197001252e-16,0.00019999999999953388,-0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999953388,0.00019999999999953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999953388,0.0,-0.00039999999999906777,0.0,0.0,0.0,0.00019999999999242846,0.0,0.0,-0.0004000000000132786,0.0,-0.00039999999999906777,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-0.0004000000000061732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,-0.0004000000000132786,-1.4210854715202004e-14,0.0,0.0,0.00039999999999906777,0.0,0.0,0.0,-0.0004000000000061732,-1.4210854715202004e-14,-7.105427357601002e-15,0.0,0.0,0.00019999999999242846,-0.0004000000000132786,0.0,4.440892098500626e-16,0.0,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-0.00038000000000693035,-0.00038000000000693035,-0.00038000000000693035,-0.000300000000000189,-0.000300000000000189,-0.000300000000000189,-0.000300000000000189,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,-0.0004000000000132786,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,0.0001999999999782176,-1.4210854715202004e-14,-1.4210854715202004e-14,-0.0004000000000132786,0.0,-0.0004000000000132786,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,-0.0004000000000132786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040000000000006697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,-0.00039999999999995595,0.0,-7.105427357601002e-15,158.0,59.236,0.0,0.0,0.0,2.842170943040401e-14,-0.00039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000995897,0.00030000000000995897,0.00030000000000995897,1.999999999990898e-5,1.999999999990898e-5,1.999999999990898e-5,1.999999999990898e-5,0.0,0.0,0.00019999999999997797,-0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000200000000000089,0.000200000000000089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000200000000000089,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001999999999782176,0.0,249.171,0.0,-0.00019999999999242846,0.0,0.0,0.0,0.00019999999999242846,188.39999999999998,74.889,0.0,0.0,0.0003999999999848569,0.0002000000000066393,0.0,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0001399999999875945,0.0001399999999875945,0.0001399999999875945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001999999999782176,-2.842170943040401e-14,0.0,0.0,0.0003999999999564352,-2.842170943040401e-14,-2.842170943040401e-14,0.0001999999999782176,0.0,0.0001999999999782176,0.0,0.0,0.0,0.0,0.0,-2.842170943040401e-14,0.0001999999999782176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.8276,2.842170943040401e-14,114.13300000000001,0.0,0.0004000000000132786,0.0,0.0,1.4210854715202004e-14,-0.00039999999999906777,209.20000000000002,83.157,0.0,0.0,0.0002000000000066393,-0.0003999999999564352,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,-0.00018000000000029104,-0.00018000000000029104,-0.00018000000000029104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003999999999848569,2.842170943040401e-14,0.0,0.0,0.0002000000000066393,0.0,0.0,-0.0004000000000132786,2.842170943040401e-14,-0.0003999999999848569,0.0,0.0,-7.105427357601002e-15,0.0,2.842170943040401e-14,0.0,-0.0003999999999848569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
